"projectID";"topic";"title"
"245004";"FP7-PEOPLE-2009-NIGHT";"Marie Curie Action: ""Researchers' Night 2009"""
"279097";"ERC-SG-PE5";"ERC Starting Grant - Materials and Synthesis"
"263651";"ERC-SG-SH2";"ERC Starting Grant - Institutions, values, beliefs and behaviour"
"217809";"SME-2";"Research for SME associations"
"316339";"FP7-PEOPLE-2012-NIGHT";"Marie-Curie Action: ""Researchers' Night"""
"313369";"ERC-SG-SH3";"ERC Starting Grant - Environment and society"
"212180";"ENERGY-2007-3.3-02";"New uses for glycerine in biorefineries"
"265811";"FP7-PEOPLE-2009-NIGHT";"Marie Curie Action: ""Researchers' Night 2009"""
"211333";"Fission-2007-6.0.01";"Treatment and disposal of irradiated graphite"
"211333";"Fission-2007-1.1-01";"Phenomenology and performance assessment"
"328652";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"320278";"SSH.2012.1.3-1";"The future of macro-economic and monetary integration in Europe"
"219913";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"220035";"PEOPLE-2007-4-2.IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"293788";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"608129";"FP7-PEOPLE-2013-ITN";"Marie-Curie Action: ""Initial Training Networks"""
"298138";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"619166";"ICT-2013.3.1";"Nanoelectronics"
"200257";"PEOPLE-2007-5-1.NIGHT";"Marie Curie Action: ""Researchers' Night 2007"""
"214015";"PEOPLE-2007-1-1-ITN";"Marie Curie Action: "" Networks for Initial Training"""
"328546";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"329138";"FP7-PEOPLE-2012-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"245988";"NMP-2009-3.2-1";"Innovative pathways for sustainable chemical production"
"244717";"SiS-2009-2.2.3.2";"International dimension of research on science education"
"212578";"ICT-2007.4.1";"Digital libraries and technology-enhanced learning"
"320576";"ERC-AG-PE3";"ERC Advanced Grant - Condensed matter physics"
"313478";"ERC-SG-SH3";"ERC Starting Grant - Environment and society"
"249675";"Fission-2009-3.1.2";"Epidemiological studies of exposed populations in the Southern Urals"
"228335";"INFRA-2008-1.1.1";"Bottom-up approach: Integrating Activities in all scientific and technological fields"
"602273";"HEALTH.2013.2.2.1-5";"Understanding and controlling pain"
"230946";"PEOPLE-2007-4-3.IRG";"Marie Curie Action: ""International Reintegration Grants"""
"225695";"SSH-2007-7.4-01";"Blue Sky Research on Emerging Issues Affecting European S&T"
"225695";"SSH-2007-2.1-01";"Analysing, comparing and evaluating the various societal models in a medium to long term perspective"
"625555";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"233533";"NMP-2008-2.6-3";"Coordinated actions with Materials researchers in major world regions"
"259869";"HEALTH.2010.1.2-1";"Tools for the identification and the detection of biomarkers in clinical samples and patients. FP7-HEALTH-2010-two-stage."
"627954";"FP7-PEOPLE-2013-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"275977";"FP7-PEOPLE-2010-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"263412";"ERC-SG-SH1";"ERC Starting Grant - Individuals, institutions and markets"
"235649";"FP7-PEOPLE-ITN-2008";"Marie Curie Action: ""Networks for Initial Training"""
"227947";"ERC-AG-PE9";"ERC Advanced Grant - Universe sciences"
"200605";"HEALTH-2007-2.4.5-6";"Innovative concepts in chronic obstructive pulmonary disease pathogenesis (COPD)"
"622659";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"333659";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"213841";"PEOPLE-2007-1-1-ITN";"Marie Curie Action: "" Networks for Initial Training"""
"607963";"FP7-PEOPLE-2013-ITN";"Marie-Curie Action: ""Initial Training Networks"""
"323899";"ERC-AG-SH2";"ERC Advanced Grant - Institutions, values, beliefs and behaviour"
"298470";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"622415";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"237543";"FP7-PEOPLE-IIF-2008";"Marie Curie Action: ""International Incoming Fellowships"""
"230517";"ERC-AG-SH3";"ERC Advanced Grant - Environment and society"
"308045";"ERC-SG-PE5";"ERC Starting Grant - Materials and Synthesis"
"339031";"ERC-AG-PE5";"ERC Advanced Grant - Materials and Synthesis"
"244828";"SSH-2009-2.1.2.";"Cities and sustainable development"
"317471";"FP7-PEOPLE-2012-ITN";"Marie-Curie Action: ""Initial Training Networks"""
"616882";"ERC-CG-2013-SH5";"ERC Consolidator Grant - Cultures and Cultural Production"
"265137";"ENV.2010.2.1.5-1";"Assessing vulnerability of urban systems, populations and goods in relation to natural and man-made disasters in Africa"
"601963";"HEALTH.2013.2.3.1-1";"Drugs and vaccines for infections that have developed or are at the risk of developing significant anti-microbial resistance"
"305388";"HEALTH.2012.2.2.2-2";"Investigator-driven clinical trials for optimisation of management of elderly patients with multiple diseases"
"241779";"HEALTH-2009-2.4.4-1";"Rare neurological diseases"
"249704";"Fission-2009-2.3.3";"Other activities in support of the implementation of the Strategic Research Agenda of SNE-TP"
"298489";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"257593";"ICT-2009.1.2";"Internet of Services, Software and Virtualisation"
"322084";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"280209";"ERC-SG-PE7";"ERC Starting Grant - Systems and communication engineering"
"284198";"ERC-SG-SH2";"ERC Starting Grant - Institutions, values, beliefs and behaviour"
"210999";"ERC-SG-PE3";"ERC Starting Grant - Condensed matter physics"
"217778";"SiS-2007-1.2.3.2-CT";"Framing the deliberative process on the responsible development of Nanosciences and Nanotechnologies (NS&T)"
"327916";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"214324";"ICT-2007.1.4";"Secure, dependable and trusted infrastructures"
"219588";"PEOPLE-2007-4-3.IRG";"Marie Curie Action: ""International Reintegration Grants"""
"289941";"FP7-PEOPLE-2011-ITN";"Marie-Curie Action: ""Initial Training Networks"""
"288024";"ICT-2011.4.2";"Language Technologies"
"624583";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"313481";"ERC-SG-SH4";"ERC Starting Grant - The Human Mind and its complexity"
"230355";"ERC-AG-SH4";"ERC Advanced Grant - The Human Mind and its complexity"
"336319";"ERC-SG-SH2";"ERC Starting Grant - Institutions, values, beliefs and behaviour"
"605132";"SME-2013-3";"Demonstration activity"
"627240";"FP7-PEOPLE-2013-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"329702";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"308997";"ENERGY.2012.10.2.1";"Future Emerging Technologies"
"321932";"FP7-PEOPLE-2012-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"249674";"Fission-2009-5.1.1";"Euratom Fission Training Schemes (EFTS) in nuclear energy and radiation protection"
"283626";"ERC-SG-SH6";"ERC Starting Grant - The study of the human past"
"305868";"ERC-SG-PE5";"ERC Starting Grant - Materials and Synthesis"
"323656";"ERC-AG-SH2";"ERC Advanced Grant - Institutions, values, beliefs and behaviour"
"324180";"ERC-AG-SH2";"ERC Advanced Grant - Institutions, values, beliefs and behaviour"
"262567";"INFRA-2010-3.2";"Studies, conferences and coordination actions supporting policy development, including international cooperation, for research infrastructures in all S&T fields."
"316796";"FP7-PEOPLE-2012-ITN";"Marie-Curie Action: ""Initial Training Networks"""
"619267";"ICT-2013.3.2";"Photonics"
"283615";"ERC-SG-SH2";"ERC Starting Grant - Institutions, values, beliefs and behaviour"
"251420";"FP7-PEOPLE-2009-IAPP";"Marie Curie Action: ""Industry-Academia Partnerships and Pathways"""
"618452";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"326032";"FP7-PEOPLE-2012-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"280127";"ERC-SG-PE9";"ERC Starting Grant - Universe sciences"
"602856";"HEALTH.2013.2.4.1-1";"Investigator-driven treatment trials to combat or prevent metastases in patients with solid cancer"
"611221";"ICT-2013.11.5";"Cross border services, investment readiness and legal advice for ICT SMEs, start-ups and entrepreneurs"
"301528";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"322989";"ERC-AG-LS8";"ERC Advanced Grant - Evolutionary, population and environmental biology"
"286265";"SME-2011-1";"Research for SMEs"
"245144";"KBBE-2009-3-3-02";"Integrated multi-enzyme, multistep biocatalytic engineering"
"221212";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"205364";"PEOPLE-2007-2-2.ERG";"Marie Curie Action: ""European Reintegration Grants"""
"286125";"FP7-PEOPLE-2011-IAPP";"Marie Curie Action: ""Industry-Academia Partnerships and Pathways"""
"217559";"SSH-2007-4.1-01";"Europe's role in global economic governance"
"608311";"FP7-PEOPLE-2013-ITN";"Marie-Curie Action: ""Initial Training Networks"""
"323304";"Fission-2012-5.1.1";"Euratom Fission Training Schemes (EFTS) in 'Nuclear Fission, Safety and Radiation Protection'"
"230330";"SiS-2008-4.0.2.3";"Social Impact Assessment of Research"
"330354";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"222936";"HEALTH-2007-2.1.2-5";"Multidisciplinary fundamental genomics and molecular biology approaches to study basic biological processes relevant to health and diseases"
"229286";"ERC-OA-2008-EPS";"Exploratory and preparatory studies"
"255024";"FP7-PEOPLE-2009-IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"265170";"ENV.2010.4.2.1-1";"Enhancing model integration for the assessment of global environmental change"
"224318";"ICT-2007.6.3";"ICT for environmental management and energy efficiency"
"205774";"ERC-SG-PE7";"ERC Starting Grant - Systems and communication engineering"
"268273";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"331003";"FP7-PEOPLE-2012-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"287389";"ERC-AG-SH6";"ERC Advanced Grant - The study of the human past"
"269217";"FP7-PEOPLE-2010-IRSES";"Marie Curie Action ""International Research Staff Exchange Scheme"""
"240898";"ERC-SG-SH6";"ERC Starting Grant - The study of the human past"
"612796";"SSH.2013.1.3-2";"Better integrating financial markets into, policy focussed, macro models"
"313355";"ERC-SG-SH2";"ERC Starting Grant - Institutions, values, beliefs and behaviour"
"217157";"SSH-2007-2.2-01";"Regional development challenges in an evolving international context"
"263073";"NMP.2010.2.2-1";"Organic-inorganic hybrids for electronics and photonics"
"235979";"FP7-PEOPLE-IOF-2008";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"241069";"ERC-SG-SH2";"ERC Starting Grant - Institutions, values, beliefs and behaviour"
"628720";"FP7-PEOPLE-2013-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"237294";"FP7-PEOPLE-IEF-2008";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"302669";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"284801";"ICT-2011.9.1";"Challenging current Thinking"
"238607";"FP7-PEOPLE-ITN-2008";"Marie Curie Action: ""Networks for Initial Training"""
"261936";"ENERGY.2010.2.1-2";"Development of novel materials, device structures and fabrication methods suitable for thin film solar cells and TCOs including organic photovoltaics. EU - India Coordinated Call"
"297486";"ERC-OA-2011-PoC";"European Research Council ERC Proof of Concept"
"264710";"FP7-PEOPLE-2010-ITN";"Marie-Curie Action: ""Initial Training Networks"""
"625116";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"273837";"FP7-PEOPLE-2010-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"295729";"ERC-AG-SH6";"ERC Advanced Grant - The study of the human past"
"275396";"FP7-PEOPLE-2010-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"631829";"FP7-PEOPLE-2013-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"216227";"ICT-2007.2.1";"Cognitive systems, interaction, robotics"
"263441";"ERC-SG-SH6";"ERC Starting Grant - The study of the human past"
"339019";"ERC-AG-PE5";"ERC Advanced Grant - Materials and Synthesis"
"230261";"ERC-AG-SH6";"ERC Advanced Grant - The study of the human past"
"625058";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"276201";"FP7-PEOPLE-2010-IIF";"Marie Curie Action: ""International Incoming Fellowships"""
"219533";"PEOPLE-2007-4-1.IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"301125";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"211859";"ENERGY-2007-9.1-03";"Energy technological foresight and scenario development"
"330458";"FP7-PEOPLE-2012-IOF";"Marie Curie Action: ""International Outgoing Fellowships for Career Development"""
"294856";"ERC-AG-LS7";"ERC Advanced Grant - Diagnostic tools, therapies and public health"
"337638";"ERC-SG-PE2";"ERC Starting Grant - Fundamental constituents of matter"
"266809";"SSH-2010-4.1-1";"Europe facing a rising multi-polar world"
"225368";"SSH-2007-1.2-01";"Globalisation and its interaction with the European economy"
"219560";"PEOPLE-2007-2-1.IEF";"Marie Curie Action: ""Intra-European Fellowships for Career Development"""
"331744";"FP7-PEOPLE-2012-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"273041";"FP7-PEOPLE-2010-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"256569";"FP7-PEOPLE-2009-RG";"Marie Curie Action: ""Reintegration Grants"""
"312558";"ERC-SG-SH1";"ERC Starting Grant - Individuals, institutions and markets"
"288356";"ICT-2011.10.1.3";"Future Internet - experimental facilities"
"295006";"INCO.2011-6.2";"Mediterranean Countries: Morocco, Algeria, Tunisia, Libya, Egypt, Jordan, Palestinian-administered Areas, Lebanon, Syria"
"336200";"ERC-SG-SH5";"ERC Starting Grant - Cultures and cultural production"
"318988";"FP7-PEOPLE-2012-IRSES";"Marie Curie Action ""International Research Staff Exchange Scheme"""
"293753";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"613844";"OCEAN 2013.1";"Biosensors for real time monitoring of biohazard and man made chemical contaminants in the marine environment"
"611165";"ICT-2013.1.7";"Future Internet Research Experimentation"
"225327";"SSH-2007-5.1-01";"Democratic ‘ownership’ and participation"
"624711";"FP7-PEOPLE-2013-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"225544";"SSH-2007-7.4-01";"Blue Sky Research on Emerging Issues Affecting European S&T"
"301134";"FP7-PEOPLE-2011-IEF";"Marie-Curie Action: ""Intra-European fellowships for career development"""
"295271";"FP7-PEOPLE-2011-IRSES";"Marie Curie Action ""International Research Staff Exchange Scheme"""
"287617";"ICT-2011.2.1";"Cognitive Systems and Robotics"
"239310";"PEOPLE-2007-2-2.ERG";"Marie Curie Action: ""European Reintegration Grants"""
"256872";"ERC-SG-PE1";"ERC Starting Grant - Mathematical foundations"
"291521";"ERC-AG-PE9";"ERC Advanced Grant - Universe sciences"
"320000";"SSH.2012.4.2-1";"Human rights in EU external relations and internal policies"
"303640";"FP7-PEOPLE-2011-CIG";"Marie-Curie Action: ""Career Integration Grants"""
"312795";"ERC-SG-SH6";"ERC Starting Grant - The study of the human past"
"289485";"FP7-PEOPLE-2011-ITN";"Marie-Curie Action: ""Initial Training Networks"""
